id,open_for_business,city,state,wifi,drive_thru,door_dash,email,phone_number,fax_number,location_map_address,location_map_lat,location_map_lng,address_one,address_two,zip_code,near_by,hours_monday_open,hours_monday_close,hours_tuesday_open,hours_tuesday_close,hours_wednesday_open,hours_wednesday_close,hours_thursday_open,hours_thursday_close,hours_friday_open,hours_friday_close,hours_saturday_open,hours_saturday_close,hours_sunday_open,hours_sunday_close
fb336946-11f6-42fb-bf95-9e86f06fd1cd,True,Brownstown Charter Township,MI,True,True,True,store728@unclejoescoffee.com,7344361741,,21649 Telegraph Rd Brownstown Charter Township MI 48183,42.1476691,-83.2658811,21649 Telegraph Rd,,48183,"Brownstown, MI; Telegraph between Ada St and Cora St",600,2000,600,2000,600,2000,600,2000,600,2000,700,2000,700,2000
dd04b827-46ad-442d-a519-1f120a7e3481,True,Fremont,OH,True,True,True,store784@unclejoescoffee.com,5672804290,,426 E State Street Fremont OH 43420,41.3456851,-83.1058944,426 E State Street,,43420,BCubed near Kroger Fuel Station,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
76cd3a20-54e5-43dd-982a-1285e21eacd7,True,Avilla,IN,True,True,True,store683@unclejoescoffee.com,2608976155,,710 E Albion Street Avilla IN 46710,41.3637457,-85.2262589,710 E Albion Street,,46710,Albion St West of 3; near Dollar General,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7dfbec54-8637-49a8-9f1a-743f3f27799b,True,Raleigh,NC,True,True,True,store796@unclejoescoffee.com,9842420284,,5424 Six Forks Road Raleigh NC 27609,35.8549323,-78.6414252,5424 Six Forks Road,,27609,Six Forks Rd South of Millbrook Rd,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
b8062c39-eba7-40d8-8321-85eae15c5935,True,Roswell,GA,True,True,True,store789@unclejoescoffee.com,6783492815,,601 Houze Way Suite 300 Roswell GA 30076,34.0460960,-84.3427390,601 Houze Way,Suite 300,30076,Roswell; 601 Houze Way Suite 300,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1800
47c057e0-2115-48ea-b858-eeb9d5fe4aa4,True,North Muskegon,MI,True,True,True,store614@unclejoescoffee.com,2313755167,,1820 Holton Road North Muskegon MI 49445,43.2854059,-86.2220106,1820 Holton Road,,49445,North Muskegon – Bcubed in front of Meijer,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
7a7a574b-aea4-40dc-a55b-33fe8a8eb7ae,True,Frankfort,IN,True,True,True,store657@unclejoescoffee.com,,,2474 E Wabash Street Frankfort IN 46041,40.2792700,-86.4773700,2474 E Wabash Street,,46041,Frankfort; 2474 E Wabash Street,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
979a9e9d-f8c7-4e58-b1e7-20167ea30a14,True,Freeland,MI,True,True,True,store790@unclejoescoffee.com,9895738380,,115 S. Main St. Suite 1A Freeland MI 48623,43.5242390,-84.1219912,115 S. Main St.,Suite 1A,48623,Freeland; 115 S Main Street Suite 1A,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
05252f59-9529-4572-beed-4d899ad66c8d,True,Belding,MI,True,True,True,store708@unclejoescoffee.com,6162443273,,9299 Belding Rd. Belding MI 48809,43.0882017,-85.2586142,9299 Belding Rd.,,48809,Belding; 9299 Belding Rd.,530,2000,530,2000,530,2000,530,2000,530,2000,530,2000,530,1900
fa41e407-5f7e-4866-b7a6-dc959dfe39ce,True,Cincinnati,OH,True,True,True,store767@unclejoescoffee.com,,,7390 Wooster Pike Cincinnati OH 45227,39.1426060,-84.3606855,7390 Wooster Pike,,45227,Cincinnati - 7390 Wooster Pike,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7f7b96f9-69de-4fcf-971c-e4f0b455a1ac,True,Metamora,MI,True,True,True,store774@unclejoescoffee.com,8102121066,,3522 S. Lapeer Rd. Metamora MI 48455,42.9552286,-83.3147601,3522 S. Lapeer Rd.,,48455,Metamora; 3522 S Lapeer Rd,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,2000
0903bdd0-2afa-43d6-a0d2-3296efbecfdc,True,Springboro,OH,True,True,True,store736@unclejoescoffee.com,9375509045,,720 Gardner Rd. Springboro OH 45066,39.5764405,-84.2315564,720 Gardner Rd.,,45066,Off Gardner Rd  Inside Farmers and Merchants Bank,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
d20bac79-cee7-432d-a9a8-e03760435014,True,Grand Rapids,MI,True,True,True,store700@unclejoescoffee.com,6163278106,,2910 Eastern Ave SE Grand Rapids MI 49508,42.9106372,-85.6465636,2910 Eastern Ave SE,,49508,Grand Rapids; 2910 Eastern Ave SE,530,2100,530,2100,530,2100,530,2100,530,2100,700,2100,700,2100
e0157221-9c37-4bbd-9d09-e38e1a8d8bc9,True,Parchment,MI,True,True,True,store698@unclejoescoffee.com,,,116 S Riverview Dr Parchment MI 49004,42.3271379,-85.5706574,116 S Riverview Dr,,49004,Riverview Dr between Robert Lane and Island Ave,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
bf3ae499-fa53-4abc-a7bd-1f9ff7e9df52,True,Winchester,KY,True,True,True,store729@unclejoescoffee.com,8593555097,,200 Codella Dr. Ste C Winchester KY 40391,37.9894232,-84.2087179,200 Codella Dr.,Ste C,40391,"Winchester, KY; 200 Codella Dr.",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
fc74b9e7-9930-4847-a1ff-0e9cf1a67d79,True,Shelbyville,KY,True,True,True,store725@unclejoescoffee.com,5024370273,,1263 Mt Eden Rd Shelbyville KY 40065,38.1937088,-85.2099245,1263 Mt Eden Rd,,40065,Shelbyville; 1263 Mt Eden Rd,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
2a572a3a-768f-468c-8148-1ba5b371902c,False,Leslie,MI,True,True,True,store710@unclejoescoffee.com,,,605 W. Bellevue Rd. Leslie MI 49251,42.4510192,-84.4320779,605 W. Bellevue Rd.,,49251,Main St between Race and Bellevue,,,,,,,,,,,,,,
400b2425-5d59-403a-a6f5-cd74ff9bd4c2,True,Dayton,OH,True,True,True,store674@unclejoescoffee.com,9372219941,,5894 North Springboro Pike Dayton OH 45449,39.6703180,-84.2221500,5894 North Springboro Pike,,45449,Dayton; 5894 North Springboro Pike at Meijer,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
1449e636-1b1e-4926-b3ea-bf1db43377c8,True,Lorain,OH,True,True,True,store672@unclejoescoffee.com,4402137624,,5320 Leavitt Road Lorain OH 44053,41.4195402,-82.2088762,5320 Leavitt Road,,44053,"Lorain, OH; Leavitt Road in Meijer parking lot",530,2100,530,2100,530,2100,530,2100,530,2100,600,2100,600,2000
2db29181-8028-456c-a9d5-fee21bfe4bbf,True,Florence,KY,True,True,True,store681@unclejoescoffee.com,8598690010,,7267 Turfway Rd Florence KY 41042,39.0099160,-84.6274682,7267 Turfway Rd,,41042,Florence; 7267 Turfway Rd,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
b78c1cc4-ce52-415c-afe8-f3c245c54a6b,True,Clawson,MI,True,True,True,store620@unclejoescoffee.com,,,208 E. 14 Mile Rd. Clawson MI 48017,42.5331190,-83.1437380,208 E. 14 Mile Rd.,,48017,,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
58c241b7-316b-40ef-9f31-455555322abc,True,Battle Creek,MI,True,True,True,store633@unclejoescoffee.com,2692186728,,1525 W Michigan Ave Battle Creek MI 49037,42.3433888,-85.2335920,1525 W Michigan Ave,,49037,Michigan Ave; 0.25 miles west of S Bedford Rd,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
2f5229c3-8fc3-46f3-8054-793a9a81b8e3,True,Amelia,OH,True,True,True,store755@unclejoescoffee.com,5137970083,,1761 Ohio Pike Amelia OH 45102,39.0190701,-84.2020978,1761 Ohio Pike,,45102,Amelia - 1761 Ohio Pike,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
2f63b2be-9fa7-4f0b-8d1a-29abfbc228f7,True,St. Louis,MI,True,True,True,store793@unclejoescoffee.com,9896818260,,135 West Washington Avenue St. Louis MI 48880,43.4076171,-84.6084375,135 West Washington Avenue,,48880,St. Louis; 135 West Washington Avenue,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
3a02620f-5aa4-4314-8de4-45ce40dcdcba,True,West Chester Township,OH,True,True,True,store794@unclejoescoffee.com,5137770222,,9433 Cincinnati Columbus Road West Chester Township OH 45069,39.3149830,-84.3752010,9433 Cincinnati Columbus Road,,45069,West Chester Township - 9433 Columbus Cincinnati Rd,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
763e1348-770a-4f12-b6b6-2f12ea93abe8,True,Pineville,NC,True,True,True,store792@unclejoescoffee.com,7048351228,,"10215 McIntyre Ridge Rd., Ste 100 Pineville NC 28134",35.0894794,-80.9152694,"10215 McIntyre Ridge Rd.,",Ste 100,28134,Pineville; 10215 McIntyre Ridge Rd.,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1800
bd84b4d7-e8e4-4f3c-96ed-7c834788f5c8,True,Greenwood,IN,True,True,True,store1130@unclejoescoffee.com,3173609838,,156 S Marlin Dr Greenwood IN 46142,39.6144988,-86.1613205,156 S Marlin Dr,,46142,156 S Marlin Dr; Greenwood,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
b0c3a44a-93c6-46f6-a55b-b4c7fc12f83a,True,Gladstone,MI,True,True,True,store687@unclejoescoffee.com,9067867554,,7146 P Rd Gladstone MI 49837,45.8061738,-87.0588349,7146 P Rd,,49837,next to the Freshwater Tavern,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7bcd5dd4-66f8-46b6-b2ae-34e6ff689173,True,Allegan,MI,True,True,True,store1124@unclejoescoffee.com,2693551080,,805 Marshall Ave Allegan MI 49010,42.5186209,-85.8381505,805 Marshall Ave,,49010,Marshall Ave near Bridge St,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
015b5b61-e548-437e-a288-dc2cfc0d777d,True,New Philadelphia,OH,True,True,True,store821@unclejoescoffee.com,3305568339,,1139 W. High Ave New Philadelphia OH 44663,40.4934697,-81.4681279,1139 W. High Ave,,44663,"New Philadelphia, OH; W High Ave near Walmart",600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2000
89a7970b-6b14-491b-b3ba-ac0cb4c299a0,True,Ithaca,MI,True,True,True,store689@unclejoescoffee.com,9893880007,,1244 East Center St. Ithaca MI 48847,43.2908588,-84.5888229,1244 East Center St.,,48847,on the corner of E. Center St. and Dilts Rd.,500,1900,500,1900,500,1900,500,1900,500,1900,600,1900,700,1900
4cf25e4d-c1b0-450b-b8b5-21a867967f1a,True,Bedford Heights,OH,True,True,True,store720@unclejoescoffee.com,2163425757,,25780 Miles Rd Unit G Bedford Heights OH 44146,41.4239927,-81.4968655,25780 Miles Rd,Unit G,44146,"Bedford Heights, OH; Miles Rd just east of Richmond Rd",600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
69c471a0-4530-4a8c-a14a-190fc94d3dd7,True,Midland,MI,True,True,True,store752@unclejoescoffee.com,9894861186,,6615 Eastman Ave Midland MI 48642,43.6583600,-84.2476768,6615 Eastman Ave,,48642,Midland - 6615 Eastman Ave,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,1900
52559f29-7eb9-4917-ab9e-1c08580fa2dc,True,Sawyer,MI,True,True,True,store746@unclejoescoffee.com,2694051037,,12850 Super Dr Sawyer MI 49125,41.8864174,-86.5977485,12850 Super Dr,,49125,Sawyer - 12850 Super Dr,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
6484a14a-feb6-4cb9-9eb4-7dc46ee4100a,True,Westfield,IN,True,True,True,store775@unclejoescoffee.com,3177631071,,1529 S Waterleaf Drive Westfield IN 46074,40.0003927,-86.1856706,1529 S Waterleaf Drive,,46074,Westfield - 1529 S Waterleaf Drive,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
56e34211-fb37-4b7b-9d9c-2aa6f4a23520,True,Bay City,MI,True,True,True,store667@unclejoescoffee.com,9893919676,,4114 Wilder Rd Bay City MI 48706,43.6231612,-83.8914650,4114 Wilder Rd,,48706,"Bay City, MI",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
c9b9cb77-ca2f-4744-9abc-1a41887c70b5,True,Indianapolis,IN,True,True,True,store616@unclejoescoffee.com,7272789542,,5255 E Southport Rd Indianapolis IN 46237,39.6649783,-86.0786081,5255 E Southport Rd,,46237,In front of Meijer on Southport Rd,530,2100,530,2100,530,2100,530,2100,530,2100,530,2100,700,2000
43c4ff9d-84f5-4963-b215-b7bf1aec1f73,True,Owosso,MI,True,True,True,store712@unclejoescoffee.com,9897205282,,1302 West Main Street Owosso MI 48867,42.9978795,-84.1890275,1302 West Main Street,,48867,Owosso MI; West Main Street,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,2000
e341ad19-3689-445a-b7aa-f08326c67f96,True,Sturgis,MI,True,True,True,store766@unclejoescoffee.com,2692216361,,1031 N Nottowa Sturgis MI 49091,41.8141351,-85.4182080,1031 N Nottowa,,49091,Sturgis - 1031 N Nottowa,500,1900,500,1900,500,1900,500,1900,500,1900,600,1900,700,1900
951f2d1b-d678-42ec-b037-2381bc82248c,True,Napoleon,OH,True,True,True,store726@unclejoescoffee.com,5673414324,,1417 Scott St. Suite 1 Napoleon OH 43545,41.4004371,-84.1325831,1417 Scott St.,Suite 1,43545,Napoleon; 1417 Scott St.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7a13e459-2881-41e3-ad7e-231436d58bb9,True,Cincinnati,OH,True,True,True,store776@unclejoescoffee.com,5132310230,,7754 Beechmont Ave Cincinnati OH 45255,39.0732766,-84.3427284,7754 Beechmont Ave,,45255,Cincinnati - 7754 Beechmont Ave in Anderson Township,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
94d4c1db-82e8-45d4-9ad7-eb18ec02abfd,True,Wauseon,OH,True,True,True,store1149@unclejoescoffee.com,4194049035,,480 E Airport Hwy Wauseon OH 43567,41.5728617,-84.1362015,480 E Airport Hwy,,43567,"Wauseon, OH; Airport Hwy west of Country Rd 14",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
8d75cc0d-7a5c-4aaf-9c0d-a0187eb8a4c8,True,Mattawan,MI,True,True,True,store593@unclejoescoffee.com,2692835022,,23944 Red Arrow Hwy Mattawan MI 49071,42.2380533,-85.7851423,23944 Red Arrow Hwy,,49071,"Corner of Red Arrow HWY and 24th street, N of 94",600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
ec158923-5098-461d-84e4-9fb6af4f591e,True,Jackson,MI,True,True,True,store785@unclejoescoffee.com,5173154061,,1002 Cooper St. Jackson MI 49201,42.2592183,-84.4041846,1002 Cooper St.,,49201,Jackson; 1002 Cooper St,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
74c20879-d61a-4374-8ae3-a4001995c51a,True,Troy,MI,True,True,True,store744@unclejoescoffee.com,2487297026,,1057 E Long Lake Rd Troy MI 48085,42.5930133,-83.1271191,1057 E Long Lake Rd,,48085,"Troy, MI; Long Lake Rd just east of Rochester Rd",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,1800
c5d5a27e-6667-4f70-9f99-7e38798f4aba,True,Bryan,OH,True,True,True,store747@unclejoescoffee.com,4195193098,,1001 S Main St Bryan OH 43506,41.4634150,-84.5504570,1001 S Main St,,43506,Bryan - 1001 S main St,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
46852e79-e7df-46ab-b179-56128cdfe025,True,Alexandria,KY,True,True,True,store1001@unclejoescoffee.com,8594489444,,6875 Alexandria Pike Alexandria KY 41001,38.9858253,-84.4014485,6875 Alexandria Pike,,41001,Alexandria Pike near WalMart,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
382aeb07-3753-4ea2-a212-e796d02b845a,True,Jackson,MI,True,True,True,store709@unclejoescoffee.com,5178885135,,3634 McCain Rd. Unit 1 Jackson MI 49203,42.2344697,-84.4613203,3634 McCain Rd.,Unit 1,49203,Corner of McCain and Robinson in Jackson,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
fff431aa-94a5-488f-b9a2-0baf740bfa71,True,Livonia,MI,True,True,True,store578@unclejoescoffee.com,7342374247,,29223 Plymouth Rd Livonia MI 48150,42.3688451,-83.3316072,29223 Plymouth Rd,,48150,"Livonia, MI; Plymouth Road",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
862e2a0a-7c51-4871-8cd2-90b00703d229,True,White Lake,MI,True,True,True,store739@unclejoescoffee.com,2482426289,,9228 Highland Road White Lake MI 48386,42.6572127,-83.4689886,9228 Highland Road,,48386,"White Lake, MI; Corner of Fisk and Highland- Across from Fisk Farms",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
3f952582-df0f-4674-8336-db455731a8bb,True,Lapeer,MI,True,True,True,store702@unclejoescoffee.com,,,367 Lake Nepessing Rd Lapeer MI 48446,43.0348936,-83.3607816,367 Lake Nepessing Rd,,48446,Lake Nepessing Rd North of I-69,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,1900
e0a258a1-93c6-4c40-8d7c-b044f018000a,True,Winston-Salem,NC,True,True,True,store703@unclejoescoffee.com,3369998998,,12201 NC-150 Winston-Salem NC 27127,35.9936737,-80.2700702,12201 NC-150,,27127,In Plaza with Food Lion,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
287e6933-084f-4801-bc9d-31bf1368dfba,True,Coloma,MI,True,True,True,store682@unclejoescoffee.com,2692027099,,6577 Paw Paw Ave Coloma MI 49038,42.1944128,-86.2982098,6577 Paw Paw Ave,,49038,next to Harding's Friendly Market,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
caf94c41-c289-4bf2-b169-5f8ee3b0c329,True,Akron,OH,True,True,True,store665@unclejoescoffee.com,2345719296,,2260 West Market Street Akron OH 44313,41.1172437,-81.5875155,2260 West Market Street,,44313,"Across from Marathon, Next to Dollar Tree",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
b0be2947-0593-4d1c-97a7-f35ef6fc06d6,True,Niles,MI,True,True,True,store655@unclejoescoffee.com,2692620297,,2518 S. 11th Street Niles MI 49120,41.7801673,-86.2510357,2518 S. 11th Street,,49120,"Niles,MI: S. 11th Street",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000
b4359489-6f4b-487e-8219-f27b7a90f2e6,True,Mt Pleasant,MI,True,True,True,store658@unclejoescoffee.com,9893170029,,5935 E Pickard Rd Mt Pleasant MI 48858,43.6118842,-84.7290510,5935 E Pickard Rd,,48858,Mt Pleasant; E Pickard Rd west of N Mission St,530,2100,530,2100,530,2100,530,2100,530,2100,530,2100,530,2100
0ab9de69-7d8f-44a1-9097-86097fe23181,True,Holland,MI,True,True,True,store576@unclejoescoffee.com,6164996106,,225 College Ave Holland MI 49423,42.7889718,-86.1032768,225 College Ave,,49423,Holland Michigan on College Ave,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
95663921-9692-4b97-895e-674c90a9c733,True,Traverse City,MI,True,True,True,store671@unclejoescoffee.com,2314866179,,4041 US 31 South Traverse City MI 49685,44.6716319,-85.6575554,4041 US 31 South,,49685,In front of Menard's,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
107181db-d02f-447e-91fb-0ae13db89efc,True,Hudson,MI,True,True,True,store669@unclejoescoffee.com,5174483141,,325 Railroad St Hudson MI 49247,41.8558210,-84.3573268,325 Railroad St,,49247,"Hudson, MI; Railroad St between West St and Lane St ",530,2000,530,2000,530,2000,530,2000,530,2000,530,2000,630,2000
37f49ce7-d6f9-4777-baeb-4caf3a343d90,True,Jackson,MI,True,True,True,store663@unclejoescoffee.com,5175396188,,1308 E. McDevitt Ave Jackson MI 49203,42.1972164,-84.3733595,1308 E. McDevitt Ave,,49203,Jackson; East McDevitt Ave near US-127 South,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
e3ac6cb2-0abb-4034-90c6-e783d7086b61,True,Harrison,OH,True,True,True,store820@unclejoescoffee.com,5133767139,,10126 Suspension Bridge Rd Harrison OH 45030,39.1833840,-84.7786932,10126 Suspension Bridge Rd,,45030,Harrison Ohio; 10126 Suspension Bridge Rd,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
f786c6b4-3b12-4267-a8d5-2bddf09ca3eb,True,Crown Point,IN,True,True,True,store742@unclejoescoffee.com,2193233307,,1601 E 109th Ave Crown Point IN 46307,41.4193675,-87.3146431,1601 E 109th Ave,,46307,"Crown Point, IN; E 109th Ave",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
224fb2a3-9615-474c-884c-4cd9888a9d8d,True,Grandville,MI,True,True,True,store699@unclejoescoffee.com,,,4461 8th Ave Grandville MI 49418,42.8492033,-85.8030576,4461 8th Ave,,49418,Near JH Family stores,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
5baca484-da64-4d6a-a5b4-bf81c8aaab9e,True,Perrysburg,OH,True,True,True,store668@unclejoescoffee.com,5673312442,,10584 Fremont Pike Unit 1 Perrysburg OH 43551,41.5480920,-83.5977940,10584 Fremont Pike,Unit 1,43551,"Perrysburg, OH; Freemont Pike near I-75",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,1900
395fc3b5-91d6-4755-ac13-a9870cc8253d,True,Virginia Beach,VA,True,True,True,store678@unclejoescoffee.com,7579451785,,2422 Princess Anne Rd Virginia Beach VA 23456,36.7526392,-76.0549814,2422 Princess Anne Rd,,23456,Virginia Beach; 2422 Princess Anne Rd,600,1800,600,1800,600,1800,600,1800,600,1800,600,1800,700,1800
0961a0c8-1db2-46c7-861b-98169260be49,True,Cincinnati,OH,True,True,True,store649@unclejoescoffee.com,5132470021,,8185 Hetz Drive Cincinnati OH 45242,39.2601856,-84.3404931,8185 Hetz Drive,,45242,"Cincinnati, OH; Hetz Dr. and Montgomery Rd.",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
c476ddc3-a24d-4ef5-b190-d4940d3c28f8,True,Edwardsburg,MI,True,True,True,store696@unclejoescoffee.com,2696994181,,69821 M-62 Unit 11 Edwardsburg MI 49112,41.7849230,-86.0878007,69821 M-62,Unit 11,49112,Edwardsburg;  M-62 North of Rolen Dr,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
680c4064-7cbd-4b4d-9efc-46dfa24b3b2a,True,Midland,MI,True,True,True,store664@unclejoescoffee.com,9894863384,,957 S Saginaw Rd. Midland MI 48640,43.6201436,-84.2182395,957 S Saginaw Rd.,,48640,"Midland, MI; Between Dartmouth Dr and Eastlawn Dr",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,1900
dbc9a774-cf83-475b-b7e9-170dad19330e,True,Kalamazoo,MI,True,True,True,store551@unclejoescoffee.com,2692548042,,6556 W. Main Kalamazoo MI 49009,42.2957917,-85.6785377,6556 W. Main,,49009,"Kalamazoo Meijer; West Main - locally called ""Oshtemo""",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
c93b0431-9ea2-4cbe-b226-6049d046ed47,True,Hamilton,OH,True,True,True,store675@unclejoescoffee.com,5137371689,,1055 High Street Hamilton OH 45011,39.3958071,-84.5498805,1055 High Street,,45011,"Hamilton, OH; High Street &amp; Erie Boulevard",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
f6f54e51-7098-41e8-bd27-6133324c84e4,True,Jackson,MI,True,True,True,store660@gmail.com,5173954144,,1220 W Parnall Rd. Jackson MI 49201,42.2925914,-84.4088130,1220 W Parnall Rd.,,49201,"Jackson, MI; W Parnall Rd. near Lansing Ave.",600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
154815a7-399f-4233-ad69-4ad28f602299,True,Franklin,WI,True,True,True,store650@unclejoescoffee.com,4142354034,,7700 S. Lovers Lane Rd #100 Franklin WI 53132,42.9050931,-88.0383844,7700 S. Lovers Lane Rd #100,,53132,"Franklin, WI; Corner of S Lovers Lane Rd. and W Drexel Ave.",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
ffab8289-8ef8-44cd-ad8e-482409e7db54,True,Jackson,MI,True,True,True,store644@unclejoescoffee.com,5179622118,,3039 E Michigan Ave Jackson MI 49202,42.2541712,-84.3652624,3039 E Michigan Ave,,49202,"Jackson, MI; East Side in the Aldi Plaza",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
bb7b5208-2e0d-4f29-8454-fc78604e0bdd,True,Birch Run,MI,True,True,True,store560@unclejoescoffee.com,9892446154,,9505 Meijer Dr S Birch Run MI 48415,43.2535600,-83.7671136,9505 Meijer Dr S,,48415,"Birch Run, MI; In the Meijer parking lot",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
9d86c7fe-edc6-49e0-b5a9-5491d62846b2,True,Goshen,IN,True,True,True,store523@unclejoescoffee.com,5749718122,,2010 Elkhart Rd Goshen IN 46526,41.5983372,-85.8625175,2010 Elkhart Rd,,46526,Goshen; 2010 Elkhart Rd,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,2000
7319e250-dff6-451b-ade6-a93398aeb8fc,True,Cincinnati,OH,True,True,True,store662@unclejoescoffee.com,5139780095,,5434 North Bend Road Suite 100 Cincinnati OH 45247,39.1888268,-84.6004616,5434 North Bend Road,Suite 100,45247,"Cincinnati, OH; N Bend Rd. near W Fork Rd.",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
ab4a6e23-73e6-473d-ac7f-4d7454873548,False,Columbus,OH,True,True,True,store622@unclejoescoffee.com,,,5026 N. Hamilton Road Columbus OH 43230,,,5026 N. Hamilton Road,,43230,"Columbus, OH; In the Hamilton Rd. Meijer parking lot",,,,,,,,,,,,,,
056454f6-ef09-495c-b96a-9c54318d9377,True,Fort Wayne,IN,True,True,True,store607@unclejoescoffee.com,2607551830,,5917 Illinois Road Fort Wayne IN 46804,41.0728140,-85.2171433,5917 Illinois Road,,46804,"Fort Wayne, IN; Illinois Road Meijer parking lot",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
853ce0eb-3006-4e40-aef9-06731a681201,True,Erlanger,KY,True,True,True,store642@unclejoescoffee.com,8595342856,,3966 Turkeyfoot Rd Erlanger KY 41018,38.9760353,-84.5936242,3966 Turkeyfoot Rd,,41018,At the corner of Turkeyfoot Rd and Industrial Rd,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
2a1635d1-85e9-4901-9891-246a23423bfa,True,Wyoming,MI,True,True,True,store637@unclejoescoffee.com,6165529230,,1760 44th St. SW Wyoming MI 49519,42.8835839,-85.7082390,1760 44th St. SW,,49519,"Wyoming, MI; In the Chateau Centre plaza at the corner of 44th St. SW and Burlingame Ave. SW",600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
217f5c56-9374-437e-b90d-d0c38efb03ce,True,Cassopolis,MI,True,True,True,store640@unclejoescoffee.com,2692288116,,208 E State St Cassopolis MI 49031,41.9111783,-86.0103037,208 E State St,,49031,On the corner of State St and O'Keefe St,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,2000
